Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
  0.00      0.00     0.00        1     0.00     0.00  std::__cxx11::_List_base<product, std::allocator<product> >::_M_inc_size(unsigned long)
  0.00      0.00     0.00        1     0.00     0.00  std::__cxx11::_List_base<product, std::allocator<product> >::_M_put_node(std::_List_node<product>*)
  0.00      0.00     0.00        1     0.00     0.00  std::__cxx11::_List_base<product, std::allocator<product> >::_M_clear()
  0.00      0.00     0.00        1     0.00     0.00  std::__cxx11::_List_base<product, std::allocator<product> >::_List_base()
  0.00      0.00     0.00        1     0.00     0.00  std::__cxx11::_List_base<product, std::allocator<product> >::~_List_base()
  0.00      0.00     0.00        1     0.00     0.00  std::__cxx11::_List_base<customer, std::allocator<customer> >::_List_impl::_List_impl()
  0.00      0.00     0.00        1     0.00     0.00  std::__cxx11::_List_base<customer, std::allocator<customer> >::_List_impl::~_List_impl()
  0.00      0.00     0.00        1     0.00     0.00  std::__cxx11::_List_base<customer, std::allocator<customer> >::_M_get_node()
  0.00      0.00     0.00        1     0.00     0.00  std::__cxx11::_List_base<customer, std::allocator<customer> >::_M_inc_size(unsigned long)
  0.00      0.00     0.00        1     0.00     0.00  std::__cxx11::_List_base<customer, std::allocator<customer> >::_M_put_node(std::_List_node<customer>*)
  0.00      0.00     0.00        1     0.00     0.00  std::__cxx11::_List_base<customer, std::allocator<customer> >::_M_clear()
  0.00      0.00     0.00        1     0.00     0.00  std::__cxx11::_List_base<customer, std::allocator<customer> >::_List_base()
  0.00      0.00     0.00        1     0.00     0.00  std::__cxx11::_List_base<customer, std::allocator<customer> >::~_List_base()
  0.00      0.00     0.00        1     0.00     0.00  std::__cxx11::_List_base<supplier, std::allocator<supplier> >::_List_impl::_List_impl()
  0.00      0.00     0.00        1     0.00     0.00  std::__cxx11::_List_base<supplier, std::allocator<supplier> >::_List_impl::~_List_impl()
  0.00      0.00     0.00        1     0.00     0.00  std::__cxx11::_List_base<supplier, std::allocator<supplier> >::_M_get_node()
  0.00      0.00     0.00        1     0.00     0.00  std::__cxx11::_List_base<supplier, std::allocator<supplier> >::_M_inc_size(unsigned long)
  0.00      0.00     0.00        1     0.00     0.00  std::__cxx11::_List_base<supplier, std::allocator<supplier> >::_M_put_node(std::_List_node<supplier>*)
  0.00      0.00     0.00        1     0.00     0.00  std::__cxx11::_List_base<supplier, std::allocator<supplier> >::_M_clear()
  0.00      0.00     0.00        1     0.00     0.00  std::__cxx11::_List_base<supplier, std::allocator<supplier> >::_List_base()
  0.00      0.00     0.00        1     0.00     0.00  std::__cxx11::_List_base<supplier, std::allocator<supplier> >::~_List_base()
  0.00      0.00     0.00        1     0.00     0.00  std::_List_node<transaction>* std::__cxx11::list<transaction, std::allocator<transaction> >::_M_create_node<transaction const&>(transaction const&)
  0.00      0.00     0.00        1     0.00     0.00  void std::__cxx11::list<transaction, std::allocator<transaction> >::_M_insert<transaction const&>(std::_List_iterator<transaction>, transaction const&)
  0.00      0.00     0.00        1     0.00     0.00  std::__cxx11::list<transaction, std::allocator<transaction> >::push_back(transaction const&)
  0.00      0.00     0.00        1     0.00     0.00  std::__cxx11::list<transaction, std::allocator<transaction> >::list()
  0.00      0.00     0.00        1     0.00     0.00  std::_List_node<product>* std::__cxx11::list<product, std::allocator<product> >::_M_create_node<product const&>(product const&)
  0.00      0.00     0.00        1     0.00     0.00  void std::__cxx11::list<product, std::allocator<product> >::sort<Admin::top_three_product()::{lambda(product&, product&)#2}>(Admin::top_three_product()::{lambda(product&, product&)#2})
  0.00      0.00     0.00        1     0.00     0.00  void std::__cxx11::list<product, std::allocator<product> >::sort<Admin::top_three_product()::{lambda(product&, product&)#1}>(Admin::top_three_product()::{lambda(product&, product&)#1})
  0.00      0.00     0.00        1     0.00     0.00  void std::__cxx11::list<product, std::allocator<product> >::_M_insert<product const&>(std::_List_iterator<product>, product const&)
  0.00      0.00     0.00        1     0.00     0.00  std::__cxx11::list<product, std::allocator<product> >::push_back(product const&)
  0.00      0.00     0.00        1     0.00     0.00  std::__cxx11::list<product, std::allocator<product> >::list()
  0.00      0.00     0.00        1     0.00     0.00  std::_List_node<customer>* std::__cxx11::list<customer, std::allocator<customer> >::_M_create_node<customer const&>(customer const&)
  0.00      0.00     0.00        1     0.00     0.00  void std::__cxx11::list<customer, std::allocator<customer> >::_M_insert<customer const&>(std::_List_iterator<customer>, customer const&)
  0.00      0.00     0.00        1     0.00     0.00  std::__cxx11::list<customer, std::allocator<customer> >::push_back(customer const&)
  0.00      0.00     0.00        1     0.00     0.00  std::__cxx11::list<customer, std::allocator<customer> >::list()
  0.00      0.00     0.00        1     0.00     0.00  std::_List_node<supplier>* std::__cxx11::list<supplier, std::allocator<supplier> >::_M_create_node<supplier const&>(supplier const&)
  0.00      0.00     0.00        1     0.00     0.00  void std::__cxx11::list<supplier, std::allocator<supplier> >::_M_insert<supplier const&>(std::_List_iterator<supplier>, supplier const&)
  0.00      0.00     0.00        1     0.00     0.00  std::__cxx11::list<supplier, std::allocator<supplier> >::push_back(supplier const&)
  0.00      0.00     0.00        1     0.00     0.00  std::__cxx11::list<supplier, std::allocator<supplier> >::list()
  0.00      0.00     0.00        1     0.00     0.00  std::__cxx11::to_string(int)
  0.00      0.00     0.00        1     0.00     0.00  unsigned int std::__detail::__to_chars_len<unsigned int>(unsigned int, int)
  0.00      0.00     0.00        1     0.00     0.00  void std::__detail::__to_chars_10_impl<unsigned int>(char*, unsigned int, unsigned int)
  0.00      0.00     0.00        1     0.00     0.00  std::allocator<std::_List_node<transaction> >* std::__addressof<std::allocator<std::_List_node<transaction> > >(std::allocator<std::_List_node<transaction> >&)
  0.00      0.00     0.00        1     0.00     0.00  std::allocator<std::_List_node<product> >* std::__addressof<std::allocator<std::_List_node<product> > >(std::allocator<std::_List_node<product> >&)
  0.00      0.00     0.00        1     0.00     0.00  std::allocator<std::_List_node<customer> >* std::__addressof<std::allocator<std::_List_node<customer> > >(std::allocator<std::_List_node<customer> >&)
  0.00      0.00     0.00        1     0.00     0.00  std::allocator<std::_List_node<supplier> >* std::__addressof<std::allocator<std::_List_node<supplier> > >(std::allocator<std::_List_node<supplier> >&)
  0.00      0.00     0.00        1     0.00     0.00  int (customer::*&std::__get_helper<0ul, int (customer::*)(), customer*>(std::_Tuple_impl<0ul, int (customer::*)(), customer*>&))()
  0.00      0.00     0.00        1     0.00     0.00  customer*& std::__get_helper<1ul, customer*>(std::_Tuple_impl<1ul, customer*>&)
  0.00      0.00     0.00        1     0.00     0.00  int std::__invoke_impl<int, int (customer::*)(), customer*>(std::__invoke_memfun_deref, int (customer::*&&)(), customer*&&)
  0.00      0.00     0.00        1     0.00     0.00  std::tuple_element<0ul, std::tuple<int (customer::*)(), customer*> >::type&& std::get<0ul, int (customer::*)(), customer*>(std::tuple<int (customer::*)(), customer*>&&)
  0.00      0.00     0.00        1     0.00     0.00  std::tuple_element<0ul, std::tuple<int (customer::*)(), customer*> >::type& std::get<0ul, int (customer::*)(), customer*>(std::tuple<int (customer::*)(), customer*>&)
  0.00      0.00     0.00        1     0.00     0.00  std::tuple_element<1ul, std::tuple<int (customer::*)(), customer*> >::type&& std::get<1ul, int (customer::*)(), customer*>(std::tuple<int (customer::*)(), customer*>&&)
  0.00      0.00     0.00        1     0.00     0.00  std::tuple_element<1ul, std::tuple<int (customer::*)(), customer*> >::type& std::get<1ul, int (customer::*)(), customer*>(std::tuple<int (customer::*)(), customer*>&)
  0.00      0.00     0.00        1     0.00     0.00  std::remove_reference<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&>::type&& std::move<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&)
  0.00      0.00     0.00        1     0.00     0.00  int (customer::*&&std::forward<int (customer::*&&)()>(std::remove_reference<int (customer::*&&)()>::type&))()
  0.00      0.00     0.00        1     0.00     0.00  customer*&& std::forward<customer*&&>(std::remove_reference<customer*&&>::type&)
  0.00      0.00     0.00        1     0.00     0.00  std::__invoke_result<int (customer::*)(), customer*>::type std::__invoke<int (customer::*)(), customer*>(int (customer::*&&)(), customer*&&)
  0.00      0.00     0.00        1     0.00     0.00  std::operator==(std::thread::id, std::thread::id)
  0.00      0.00     0.00        1     0.00     0.00  std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&)
  0.00      0.00     0.00        1     0.00     0.00  std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, char const*)

			Call graph


granularity: each sample hit covers 2 byte(s) no time propagated

index % time    self  children    called     name
                0.00    0.00      23/23          std::__cxx11::stoi(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, unsigned long*, int) [9]
[8]      0.0    0.00    0.00      23         int __gnu_cxx::__stoa<long, int, char, int>(long (*)(char const*, char**, int), char const*, char const*, unsigned long*, int) [8]
                0.00    0.00      23/23          __gnu_cxx::__stoa<long, int, char, int>(long (*)(char const*, char**, int), char const*, char const*, unsigned long*, int)::_Save_errno::_Save_errno() [11]
                0.00    0.00      23/23          __gnu_cxx::__stoa<long, int, char, int>(long (*)(char const*, char**, int), char const*, char const*, unsigned long*, int)::_Range_chk::_S_chk(long, std::integral_constant<bool, true>) [10]
                0.00    0.00      23/23          __gnu_cxx::__stoa<long, int, char, int>(long (*)(char const*, char**, int), char const*, char const*, unsigned long*, int)::_Save_errno::~_Save_errno() [12]
-----------------------------------------------
                0.00    0.00       1/23          validations::take_supplier_id() [118]
                0.00    0.00       1/23          validations::take_customer_id() [117]
                0.00    0.00       2/23          admin_corner() [61]
                0.00    0.00       2/23          supplier::add_product() [127]
                0.00    0.00       3/23          supplier_corner() [101]
                0.00    0.00       3/23          customer_corner() [100]
                0.00    0.00       3/23          customer::place_order() [124]
                0.00    0.00       4/23          main [6]
                0.00    0.00       4/23          validations::take_choice() [36]
[9]      0.0    0.00    0.00      23         std::__cxx11::stoi(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, unsigned long*, int) [9]
                0.00    0.00      23/23          int __gnu_cxx::__stoa<long, int, char, int>(long (*)(char const*, char**, int), char const*, char const*, unsigned long*, int) [8]
-----------------------------------------------
                0.00    0.00      23/23          int __gnu_cxx::__stoa<long, int, char, int>(long (*)(char const*, char**, int), char const*, char const*, unsigned long*, int) [8]
[10]     0.0    0.00    0.00      23         __gnu_cxx::__stoa<long, int, char, int>(long (*)(char const*, char**, int), char const*, char const*, unsigned long*, int)::_Range_chk::_S_chk(long, std::integral_constant<bool, true>) [10]
-----------------------------------------------
                0.00    0.00      23/23          int __gnu_cxx::__stoa<long, int, char, int>(long (*)(char const*, char**, int), char const*, char const*, unsigned long*, int) [8]
[11]     0.0    0.00    0.00      23         __gnu_cxx::__stoa<long, int, char, int>(long (*)(char const*, char**, int), char const*, char const*, unsigned long*, int)::_Save_errno::_Save_errno() [11]
-----------------------------------------------
                0.00    0.00      23/23          int __gnu_cxx::__stoa<long, int, char, int>(long (*)(char const*, char**, int), char const*, char const*, unsigned long*, int) [8]
[12]     0.0    0.00    0.00      23         __gnu_cxx::__stoa<long, int, char, int>(long (*)(char const*, char**, int), char const*, char const*, unsigned long*, int)::_Save_errno::~_Save_errno() [12]
